"","","Cluster","C1","C2","C3","C4","T1","T2","T3","T4"
"ENSRNOG00000027503","Rps25","A","-0.0694223573752009","0.948700339967012","1.33722950366335","2.16520196296236","-1.51622473425976","-1.01402910461263","-0.943503205365037","-0.907952404980096"
"ENSRNOG00000056323","","A","-1.14141776061747","1.33246140286445","0.178490178998081","2.12970387026227","-1.14141776061747","-1.14141776061747","0.9250155903451","-1.14141776061747"
"ENSRNOG00000011104","LOC100360057","A","-0.244825425006209","1.07606037764015","1.31645073990896","2.09445800706966","-1.64011206644542","-0.979638589657616","-1.02258832667747","-0.59980471683205"
"ENSRNOG00000033146","LOC103690015","A","1.06541024215244","1.43755838309102","1.419011996446","0.747839524158758","-1.66547904853335","-1.66547904853335","-0.953808110604518","-0.385053938177012"
"ENSRNOG00000055021","","A","-0.274297492023496","0.20090090602576","1.85592400731959","2.08696148716573","-1.67294464382599","-0.667626551140649","-0.906640935920207","-0.622276777600746"
"ENSRNOG00000027271","RGD1359290","A","0.274305743242176","1.33775180154686","1.58357448789948","1.0787118070275","-2.33283059733746","-0.908836497237313","-0.403027646435115","-0.62964909870613"
"ENSRNOG00000046636","Hist1h4m","A","-0.085939740043008","0.907140218093821","1.45391872867918","2.11249868432594","-1.36396177829676","-1.06382020653874","-1.0967771451464","-0.863058761074022"
"ENSRNOG00000052921","AABR07021221.1","A","0.80665732699168","0.358639056936677","1.40524657616772","1.69015016071166","-1.39556094269682","-2.11524010654524","-0.287096308565083","-0.462795763000599"
"ENSRNOG00000018774","LOC100911847","A","0.0505516097927554","0.989376715791568","1.26503667022299","2.13362899417309","-1.45611937394602","-1.17487653065149","-1.03081190863104","-0.77678617675185"
"ENSRNOG00000052748","SNORA75","A","0.545923339131547","0.446512755137381","1.32135651973867","2.12450376683675","-0.533090551712379","-1.61980269685888","-1.18985414822406","-1.09554898404904"
"ENSRNOG00000032130","LOC691427","A","-0.840408695864319","2.69926656126093","1.15706566774367","-0.840408695864319","-0.840408695864319","-0.840408695864319","0.345711250317001","-0.840408695864319"
"ENSRNOG00000030145","RGD1561667","A","-1.12768399927987","0.885565094184014","1.3289921602591","2.14343763159988","-1.12768399927987","-1.12768399927987","-1.12768399927987","0.152741111076471"
"ENSRNOG00000030736","H2ac20","A","1.20976513298639","1.74236868894836","0.259209495073152","0.099258301771723","-2.2522549677655","-1.55337168997131","0.408324314737971","0.0867007242192095"
"ENSRNOG00000056518","SNORA71","A","0.16487411567411","1.77123220677102","-0.448535110738671","1.1366139507095","-0.212407420271526","-1.76844305035423","-1.76844305035423","1.12510835856401"
"ENSRNOG00000059339","","A","0.197057493515805","0.390172208352552","1.94018787267484","1.69349490325152","-1.78348669113629","-1.0846034133421","-0.87377184584261","-0.479050527473716"
"ENSRNOG00000049689","Smim18","A","0.530568601685105","0.711708599772553","1.12915785086114","2.10914902939031","-0.54844528915882","-1.14157717713182","-1.67965789392299","-1.11090372149548"
"ENSRNOG00000058660","","A","0.115390241573872","0.885334143456006","1.41903986457585","2.04693020034249","-1.18676264050443","-1.09790373235485","-1.35987038218589","-0.822157694903062"
"ENSRNOG00000033916","AC141489.1","A","-0.0648782630118516","1.2562656998808","1.17418920872356","2.01625071349828","-1.31658958126894","-0.81490353164116","-1.40311589514662","-0.847218351034065"
"ENSRNOG00000061096","Rn7sl1","A","-0.00565973643943707","1.22895057534432","1.36557411586202","1.89539733971018","-1.15249608676557","-0.925603607374347","-1.35293760092979","-1.05322499940736"
"ENSRNOG00000052355","7SK","A","-0.740007290346215","0.315364176157594","1.3159183475619","2.47113638979735","-1.54340967519034","-0.418311105614825","-0.717455280453577","-0.683235561911891"
"ENSRNOG00000054339","SNORA70","A","0.000218048178427965","-1.52562486211701","1.27884325714205","2.03722279164426","-0.327991221255123","-1.52562486211701","-0.813953924188184","0.876910772712594"
"ENSRNOG00000060374","Metazoa_SRP","A","-0.176312657252364","1.28866993019614","1.48395368086686","1.75672855988565","-1.30310689313379","-0.778700248974081","-1.37641542462582","-0.894816946962594"
"ENSRNOG00000011483","S100a9","A","0.53331429975056","1.04544573180581","1.69393637298071","1.04169466591391","-2.27631432187782","-0.60963537034113","-0.526304131203123","-0.90213724702893"
"ENSRNOG00000046867","Zfp260","A","-0.911059075074236","1.91142777446852","1.89340904418483","0.750458556717834","-0.911059075074236","-0.911059075074236","-0.911059075074236","-0.911059075074236"
"ENSRNOG00000059449","Metazoa_SRP","A","0.113769202155538","1.10746262987233","1.36745869678488","1.9267745458179","-1.10665841639635","-1.0882932738971","-1.11296481392808","-1.20754857040912"
"ENSRNOG00000016961","Rps27","A","-0.0557992852055254","1.13575751157184","1.18983360061794","2.05295631311029","-1.50708007304515","-1.10698036871306","-0.990896474969615","-0.717791223366708"
"ENSRNOG00000058555","7SK","A","-0.0402025766927707","1.22672946194361","1.1714715004343","2.03130988374267","-1.21582671186057","-0.979595698804388","-1.26750303363688","-0.926382825125964"
"ENSRNOG00000051850","","A","0.173489526206417","1.24030145813276","0.9664126133388","2.07107946537118","-1.23501790231268","-1.03650394167852","-1.31776405569923","-0.861997163358731"
"ENSRNOG00000054722","U1","A","-0.910357469274195","0.930234448120002","2.05588931253256","1.51320119915599","-1.35410116688286","-0.540432786728721","-0.638598611252842","-1.05583492566993"
"ENSRNOG00000056834","SNORA63","A","-0.0326156267415829","0.847542738570215","1.65440533421479","1.86457730495406","-1.44631040529255","-1.02539915585648","-1.02964684649984","-0.832553343348613"
"ENSRNOG00000059789","Metazoa_SRP","A","0.0113534053615503","1.16504764338475","1.20127532448244","2.02966321824293","-0.96967284909471","-1.05734260721922","-1.10185823865496","-1.27846589650277"
"ENSRNOG00000060289","7SK","A","-0.0577364013713506","1.20316844748221","1.13509820373142","2.052979495963","-1.20051489056184","-1.00963413586324","-1.31335745753699","-0.810003261843207"
"ENSRNOG00000058083","Metazoa_SRP","A","0.0441289180210216","1.2365976123886","1.29110651363115","1.88158313622185","-1.16450798027731","-0.955941017466484","-1.32466963366027","-1.00829754885855"
"ENSRNOG00000057829","","A","-0.693996646431058","0.669736787895234","0.650171848631616","2.52117130211274","-1.64863758064456","-1.05248586003385","0.0110205372398267","-0.456980388769944"
"ENSRNOG00000056349","U2","A","-0.0790526384139945","1.4584889726328","1.28942181659123","1.70131701805423","-1.18157799667979","-0.67008621459471","-1.32973198926067","-1.18877896832911"
"ENSRNOG00000053462","","A","0.165623691595843","1.12036056790221","1.40091947481065","1.62562682982275","-1.75333576284625","-0.337247198016896","-0.84182963594118","-1.38011796732713"
"ENSRNOG00000061440","SNORA74","A","0.630287558274305","0.483658029793809","1.10773816975479","2.0042040414914","-0.762828842272085","-0.320621842644784","-1.26199704555405","-1.88044006884338"
"ENSRNOG00000048993","Metazoa_SRP","A","-0.105096729837701","1.17943386186861","1.29736448349132","1.93435115774518","-1.30184518490768","-0.788965068243957","-1.29698166557053","-0.918260854545254"
"ENSRNOG00000013292","AC117101.1","A","-0.0934558009390516","0.854580452247425","1.46519233374486","1.65182291964525","0.223584831458503","-0.863127313687994","-1.61929871123449","-1.61929871123449"
"ENSRNOG00000059069","AABR07061378.1","A","-0.0646552533982723","1.0153560352758","1.19884826344227","2.1042132436616","-1.19789527216182","-1.25999513620178","-1.13241953792062","-0.663452342697188"
"ENSRNOG00000032303","LOC108349682","A","-0.185404618649891","0.904579984999856","1.27024776935144","2.14923700852653","-1.41797959933875","-1.03348077496201","-0.85489380737614","-0.832305962551044"
"ENSRNOG00000060492","LOC103690190","A","-0.0874524063168529","0.731754696320785","1.12045220289732","2.13994853423767","-1.55339504136944","-0.449680940168236","-0.332722335647204","-1.56890470995404"
"ENSRNOG00000058009","SNORA70","A","1.02143587519946","-0.911881290828878","1.54479486871009","1.99317571023485","-0.911881290828878","-0.911881290828878","-0.911881290828878","-0.911881290828878"
"ENSRNOG00000038902","Rbis","A","-0.196416907702575","0.955728319307357","1.2052800414155","2.14725212003861","-1.41335539488711","-1.0283701922904","-1.05222718986376","-0.617890796017618"
"ENSRNOG00000028993","LOC102555453","A","-0.186137947076814","0.856391988697071","1.49773211999569","1.99328251695477","-1.363565415149","-1.05697036335047","-1.0265695371585","-0.714163362912743"
"ENSRNOG00000060157","SNORA66","A","0.547134248989317","1.71685451458535","-0.0662749774234639","1.51887408402471","-1.38618291703902","-1.38618291703902","0.441960880941141","-1.38618291703902"
"ENSRNOG00000019351","Chid1","A","0.147407462814938","-0.808481513612004","2.51041528659422","-0.808481513612004","-0.808481513612004","-0.808481513612004","-0.808481513612004","1.38458481865086"
"ENSRNOG00000059651","7SK","A","0.180810441672712","1.01725039037523","0.962123995078757","2.13892828707431","-1.01642253061818","-1.46749347663034","-1.1313620095675","-0.683835097384974"
"ENSRNOG00000028690","LOC100362366","A","0.0343135285647893","1.01819811570164","1.32779194944531","1.9573937798907","-1.31231561743442","-1.05875038418266","-1.14293370573141","-0.823697666253954"
"ENSRNOG00000055908","AABR07065593.1","A","0.367935996026896","-0.427497919133359","1.3906378134667","2.21826703426939","-1.40710122598312","-1.34078398339821","-0.136884780862233","-0.664572934386068"
"ENSRNOG00000031685","AY172581.12","A","0.423018272363491","0.502950199799035","-0.19039095404929","2.50266652488758","-1.51029889366484","0.1065326918124","-0.324178947483524","-1.51029889366484"
"ENSRNOG00000052458","AABR07034463.1","A","-0.666743968615521","0.390616148421416","0.834043214496502","2.39033247350996","-0.90295378119404","-0.866461547495964","0.443800405920111","-1.62263294504246"
"ENSRNOG00000059948","SNORD115","A","-0.16853989053411","-1.12442886696105","1.68003925229801","2.14669276391869","-1.12442886696105","-1.12442886696105","0.0616910792202672","-0.346596604019696"
"ENSRNOG00000060522","Metazoa_SRP","A","0.0282946850229377","1.11318105026427","1.2064130457244","1.96094730769968","-1.36182702383983","-0.906190188179045","-1.18432677731342","-0.856492099379"
"ENSRNOG00000060332","7SK","A","0.228569478453881","1.33335439598602","1.02114867113692","1.78494580917859","-1.53712243887512","-0.853770650599124","-1.3283338461293","-0.648791419151871"
"ENSRNOG00000050827","NEWGENE_1310561","A","-0.65113019779822","0.531327678385009","1.14529543045406","1.82994161913272","-2.40410616313943","-0.0339514766173163","-0.415702119012592","-0.00167477140422712"
"ENSRNOG00000004214","Rpl26","A","-0.0713481492746002","1.00498790824003","1.20250145313188","2.07124992671668","-1.33764787246011","-1.03527617513165","-0.994100357032812","-0.840366734189416"
"ENSRNOG00000053927","","A","0.220543251577743","1.08048251006148","1.1031051101363","2.00026011205453","-1.13839460182698","-1.14263183916212","-1.00074463578217","-1.12261990705878"
"ENSRNOG00000060449","Rps21","A","0.071157739756857","1.25310871364037","1.01886996497443","1.93738111480091","-1.45105883467386","-1.1803081009148","-0.981405127909637","-0.667745469674278"
"ENSRNOG00000051891","LOC100912564","A","-0.118008052615962","0.824264386399341","1.15123089908462","2.20287780077342","-1.46501863365549","-0.806726838153368","-0.865430844544622","-0.923188717287935"
"ENSRNOG00000051532","","A","-0.0806597226425803","1.24015535744207","1.4438472810275","1.57028723880727","-0.589783465049356","-1.01590535155802","-1.76602407489118","-0.801917263135701"
"ENSRNOG00000055947","7SK","A","0.34264523099773","1.0247485735956","1.31754019816278","1.78328188313422","-1.38086127938548","-1.18592812246246","-1.05097691761921","-0.850449566423184"
"ENSRNOG00000057077","U2","A","0.0924047446680616","1.29093555360253","1.02606896109232","1.89970334050018","-1.09228173614904","-1.28992912322292","-0.681560445731865","-1.24534129475928"
"ENSRNOG00000008555","Rps20","A","-0.617000462899849","1.03984775322406","1.41079445596223","1.97464384969463","-1.34178607752322","-0.874603809025281","-0.902499712691698","-0.689395996740881"
"ENSRNOG00000059389","AABR07065438.2","A","-0.0751729102564482","1.09654461167207","1.30476042384379","1.88022206933445","-1.22062691690193","-0.954938895648066","-1.38433350460047","-0.646454877443407"
"ENSRNOG00000060012","Metazoa_SRP","A","0.127572875428029","1.01401712979844","1.55348091052407","1.50222407907368","-0.783943931527176","-1.63379436641365","-1.42248215391074","-0.357074542972657"
"ENSRNOG00000039249","AABR07035539.1","A","0.0153554908277975","0.821335180237732","1.3814524192746","2.00757170894102","-1.27957505703135","-0.953473269938732","-0.98959806966291","-1.00306840264816"
"ENSRNOG00000013508","Rpl31","A","-0.0534167362707763","0.890588560824026","1.21662096620593","2.09818154059994","-1.31311447487357","-1.13253849687596","-0.873746025196697","-0.8325753344129"
"ENSRNOG00000018598","Ankrd1","A","2.3210271829158","0.831243095790239","0.815468365934347","-1.18200599767364","-1.18200599767364","-0.425834600127142","0.00411394850767932","-1.18200599767364"
"ENSRNOG00000057890","U4","A","-0.969216642994316","0.363320442708592","1.83525147626475","1.93584035806941","-0.969216642994316","-0.969216642994316","-0.257545705065486","-0.969216642994316"
"ENSRNOG00000019106","Rps17","A","-0.0700589006155763","0.964205434140915","1.05201949585476","2.12451523829812","-1.36238070473545","-1.20132932843116","-0.941042034190847","-0.56592920032076"
"ENSRNOG00000055560","SNORD33 ENSRNOG00000055560","A","0.391046897653415","-0.564842078773528","-0.564842078773528","2.99800557498775","-0.564842078773528","-0.564842078773528","-0.564842078773528","-0.564842078773528"
"ENSRNOG00000010189","Rps24","A","-0.0302070408320887","1.03171265398271","1.17516771166166","2.00754191274307","-1.36927051678437","-1.01633856541596","-1.04299673847933","-0.755609416875691"
"ENSRNOG00000057627","U2","A","0.138074502797901","0.85679216077274","1.11630752651323","1.9369513741495","-0.518879024642754","-1.92699678117456","-0.69262394891928","-0.909625809496779"
"ENSRNOG00000049491","RT1-DMb","A","1.2709359147075","0.300954787086637","0.840418567812268","1.43227710162266","-0.543847889904089","-0.375838634349571","-2.4211333461465","-0.503766500828907"
"ENSRNOG00000014179","Rps2","A","0.0898488614526514","0.91275730623307","1.10512405420816","2.08600747625583","-1.35606827141639","-0.994146420300201","-1.00603929238302","-0.837483714050103"
"ENSRNOG00000055675","","A","0.026080101546758","0.822953699544532","1.02559219340306","2.11009920809961","-0.5015379206509","-1.33377007767004","-1.53165264757558","-0.617764556697444"
"ENSRNOG00000060816","","A","-0.179250761185463","0.981796328240325","1.38520758648187","1.90978808550114","-1.29360092450562","-1.05785548328834","-0.954873313378755","-0.791211517865159"
