Identifier,C1,C2,C3,C4,T1,T2,T3,T4
ENSRNOG00000032929,5.60298522,2.70501522,2.128590712,1.450246897,6.540441095,7.749989181,8.686553723,4.784452713
ENSRNOG00000020346,10.80995275,18.62325068,14.79445996,19.5983973,8.754488892,9.384824595,7.71124838,11.07485995
ENSRNOG00000022619,12909.25788,18940.8669,15584.95472,20471.44747,10869.62293,11277.3763,10605.54756,11989.75877
ENSRNOG00000020349,16.27561979,8.258911091,9.761986309,7.773374658,16.93155205,17.58158357,22.21868062,10.45058863
ENSRNOG00000020385,5.580859084,2.624946124,3.349759258,1.844431302,8.938380025,9.271052256,9.748609737,5.987141785
ENSRNOG00000020440,16.67606933,11.18597528,7.04521663,3.261797814,51.48612129,42.98641378,42.74909504,31.61275477
ENSRNOG00000020480,27.80991402,12.7606946,11.48905647,5.363633103,83.97995293,74.85170954,75.27523436,53.19489011
ENSRNOG00000020531,3.279275986,3.625967059,3.097601966,1.904817839,7.912304479,8.999880756,11.91332571,5.299851721
ENSRNOG00000028444,1.094687995,0,0,0,0,0.221584495,0,0
ENSRNOG00000055023,0,0.432986995,1.22349363,0,0,1.59352254,0,0
ENSRNOG00000028274,57.9658174,17.70494861,11.10368582,8.268224007,149.8301541,148.2542094,124.0202507,103.1509154
ENSRNOG00000027264,5.366960087,1.973991366,1.456456311,0.504298433,15.01622155,10.715702,12.98327969,9.212655719
ENSRNOG00000026432,5.779049337,2.806674443,2.372471931,1.712732224,19.0521541,15.31753975,15.59309763,14.57890589
ENSRNOG00000030180,1.204245866,0.198701924,0.561473073,0.66125055,0.299643008,0.731282923,0.809781043,0.167256741
ENSRNOG00000020620,0.308955029,0.611735133,0,0,0.737998511,0.975593459,0.498607666,0.892538727
ENSRNOG00000020646,45.10303484,31.08538349,38.33613374,28.85054889,52.04123481,42.78014962,50.25758196,48.00800728
ENSRNOG00000020668,18.49430894,10.64391735,8.112396822,5.128566649,26.11364213,25.73187165,26.06644637,22.81791795
ENSRNOG00000020692,6.072593636,6.291532405,8.823163604,5.63967332,9.932746373,9.690684975,12.25033362,9.571809628
ENSRNOG00000035046,0,0,0,0,0,0,0,0
ENSRNOG00000020693,2.019934882,2.82317532,2.548355711,3.368953214,3.863155982,6.421680912,4.314541483,4.026676497
ENSRNOG00000020702,3.512701353,1.022822965,2.344270278,0.522604129,5.438457382,4.558981371,5.326247382,4.362187816
ENSRNOG00000020704,2.381835911,1.365855557,2.00257347,1.091511278,4.715319317,6.354583132,4.201016893,3.817887515
ENSRNOG00000020715,29.65451893,15.27720403,15.19055724,10.08084949,64.91227697,61.29024,69.33771688,48.04130059
ENSRNOG00000060269,0,0.030740769,0.130296527,0.037200262,0.061809543,0.056567643,0.12527957,0
ENSRNOG00000047279,0,0,0,0,0,0,0,0
ENSRNOG00000046439,10.90938534,5.949901801,4.020420805,3.756595957,16.60123134,16.3040651,18.44954003,15.6419012
ENSRNOG00000020872,0.361489457,0.079528224,0.33708498,0.192478647,0.426413382,0.341469116,0.216070539,0.133885281
ENSRNOG00000056436,0,0,0,0.15488411,0,0.235520627,0.130401062,0
ENSRNOG00000020884,1.357623215,0.827111482,0.876439975,0.708978407,1.559107777,1.775677954,2.247182392,1.769555548
ENSRNOG00000021644,7.437896733,2.847788744,3.103847345,2.494384166,8.88887678,8.733933515,12.04787631,6.803247814
ENSRNOG00000021338,7.896107499,2.596778854,2.859185099,0.996910279,15.69980523,14.4013022,16.93247648,12.60244463
ENSRNOG00000028017,10.96309755,4.231588775,6.434993877,3.127183936,18.83523184,16.64345764,20.33883986,12.56191045
ENSRNOG00000020897,48.91971127,29.19712825,27.58243113,16.80990802,107.307916,105.0628105,101.2757316,85.5197404
ENSRNOG00000020907,0,0.156782656,0,0.113836241,0,0,0,0
ENSRNOG00000036631,0.925011356,0.152627916,0.593012069,0.092349651,0.383605476,0.070214587,1.321777761,0.449659294
ENSRNOG00000020925,10.7128264,6.934542275,9.221163571,3.181160942,10.93574631,15.34608344,13.20681041,13.35291149
ENSRNOG00000020932,0,0,0,0,0,0,0,0
ENSRNOG00000026957,0,0.190487258,0,0.288142436,0,0.08763131,0,0
ENSRNOG00000042330,0,0,0,0,0,0,0.487853383,0
ENSRNOG00000020939,0.078324416,0,0,0.062556918,0.103940518,0.095125605,0.632020048,0
ENSRNOG00000046782,0,0,0,0.303096289,0,0,1.275924233,0
ENSRNOG00000045611,2.259274073,0.511244938,0.601928129,0.928007654,2.6555243,0.705575751,1.649441481,1.721355489
ENSRNOG00000050395,15.31739235,9.934490861,0,11.8101632,2.287883556,0,7.401732515,10.16741139
ENSRNOG00000056620,7.176812246,2.456081403,2.230766403,3.609066805,2.821925341,2.905431184,7.149575446,3.544112666
ENSRNOG00000061597,0,0,0,0,0,0,0,0
ENSRNOG00000033714,0,0,0,0,0,0,0,0
ENSRNOG00000026387,0,0,0,0,0,0.14184765,0,0
ENSRNOG00000020945,0.525574634,0.79287229,0.070013231,0.059967306,0.298913358,0.729502202,0.403904587,0.16684946
ENSRNOG00000025857,0.154943276,0,0,0,0,0,0,0
ENSRNOG00000025805,0.121297057,0.096067925,0.294081278,0.174381716,0.032193483,0.029463241,0.130503659,0.107819845
ENSRNOG00000020953,0.467702371,0.205790448,0.339210172,0.373549149,0.137925564,0.252456942,0.349445541,1.039340905
ENSRNOG00000050024,9.769387301,3.891939241,6.647726331,7.38094258,1.868753604,1.1758104,6.865225062,4.400634661
ENSRNOG00000020997,0,0.055907661,0,0.135310843,0,0,0.34176542,0
ENSRNOG00000047349,2.735248634,0.656464154,1.159358883,3.276923086,0.824958013,1.207992894,3.344156257,3.315460236
ENSRNOG00000042133,0,0,0,0,0,0,0.528248886,0
ENSRNOG00000030689,6.006036632,1.078642514,12.83938755,4.764328265,5.205106106,5.706485864,8.516963329,1.906682521
ENSRNOG00000020980,0.212890991,0.21076352,0,0.340067758,1.130069066,0.904952099,0.858936337,1.537549453
ENSRNOG00000020991,5.319192546,2.440054771,5.94507131,4.91125385,2.503135243,3.756995843,4.921310537,5.952143539
ENSRNOG00000053797,0,0,0,0,0,0,0,0
ENSRNOG00000020993,0,0.04561163,0.161106277,0.027597953,0,0,0.09294181,0.076786901
ENSRNOG00000036625,0.289518421,0.191083463,0.269972773,0,0,0.879055861,0,0.321687848
ENSRNOG00000036624,0,0,0,0,0,0,0,0
ENSRNOG00000020998,0,0,0,0,0,0,0,0
ENSRNOG00000021001,0,0,0,0,0,0,0,0
ENSRNOG00000021005,15.8596377,8.71400459,8.182712619,11.25235081,13.88858817,15.05733178,19.70520063,17.08515236
ENSRNOG00000021013,3.053322615,1.996014239,1.708314039,1.974151601,3.164353251,1.765849404,4.966718585,3.101794927
ENSRNOG00000058441,0,0,0,0,0,0,0,0
ENSRNOG00000049602,0,0.255177289,0,0.15439858,0,0.234782318,0,0
ENSRNOG00000051994,0,0,0,0,0,0,0,0
ENSRNOG00000046620,0,0,0,0.07719929,0,0.117391159,0.259984562,0
ENSRNOG00000021050,0,0,0.185497421,0.238321679,0,0,0,0.552576706
ENSRNOG00000021052,11.01533204,6.114242365,6.167304026,2.466338452,14.70965493,14.58168402,17.851496,12.52094213
ENSRNOG00000056695,0,0,0,0,0,0,0,0
ENSRNOG00000054191,0,0,0,0,0,0,0,0
ENSRNOG00000056552,0,0,0,0,0,0,0,0
ENSRNOG00000021057,21.24146795,10.81936939,10.35388772,6.755962641,37.93751093,34.87308552,40.47954316,35.23927227
ENSRNOG00000021065,0,0.065435334,0.27735145,0,0,0,0,0.220319973
ENSRNOG00000021066,0,0,0,0,0,0,0,0
ENSRNOG00000021069,0,0,0.092154168,0.710381928,0,0,0,0
ENSRNOG00000021070,0,0.13045121,0,0.157862651,0,0,0,0
ENSRNOG00000021071,0,0.51683527,0,0,0,0,0,0
ENSRNOG00000021072,0,0,0.18083082,0.15488411,0,0,0,0
ENSRNOG00000029943,0,0,0,0,0,0,0,0
ENSRNOG00000021074,0,0,0.497769255,0.121813224,0.202396954,0,0.307673403,0
ENSRNOG00000060431,0,0.027649985,0.039065354,0,0,0,0,0.046548581
ENSRNOG00000021086,10.92939381,4.210425262,5.336343159,2.659969652,16.18457181,12.70414027,16.14962924,11.77896268
ENSRNOG00000060420,0.59802978,0.429529027,0.229623163,0.323109635,0.840299503,0.405880099,0.520414048,0.273609002
ENSRNOG00000012067,5.536733595,3.883856709,5.460286049,3.935929954,3.654530389,4.647233081,10.17520587,3.44637468
ENSRNOG00000036622,0,0.058422169,0,0,0,0,0,0.049176683
ENSRNOG00000012142,0,0,0,0,0,0,0,0
ENSRNOG00000041469,0,0,0,0,0,0,0,0
ENSRNOG00000059146,0,0,0,0,0,0,0,0
ENSRNOG00000046235,0,0,0,0,0,0,0,0
ENSRNOG00000048005,0,0.130034433,0,0.314716594,0,0,0.397452437,0
ENSRNOG00000048953,0,0,0,0,0,0,0,0
ENSRNOG00000046686,0,0,0,0,0,0,0,0
ENSRNOG00000021078,0,0,0,0.076718297,0,0,0.12918236,0
ENSRNOG00000042023,0,0,0,0,0,0,0,0.218215005
ENSRNOG00000024746,0,0.12718993,0,0.153916084,0,0,0,0
ENSRNOG00000030201,0,0.326128025,0,0.078931325,0,0,0,0
ENSRNOG00000012387,0,0,0.176123126,0,0,0,0,0
ENSRNOG00000012460,23.08300733,15.12327794,15.45359687,12.69596659,25.47084258,24.44032423,32.74949952,32.88184969
ENSRNOG00000012524,81.74783127,52.77939551,58.22212042,39.14748186,91.92713463,89.78729823,93.64568353,99.077026
ENSRNOG00000012611,12.07000961,8.459745908,8.914479135,6.782260715,9.071870843,11.35108796,9.552856522,15.60678251
ENSRNOG00000012838,0,0,0,0,0,0,0,0
ENSRNOG00000031648,0,0.258417635,0.182553018,0,0,0,0,0
ENSRNOG00000050798,0,0,0,0,0,0,0,0.223190591
ENSRNOG00000046407,0,0,0,0.561517962,0,0,0,0
ENSRNOG00000029027,0,0.258417635,0,0,0,0,0.263285953,0
ENSRNOG00000030326,0,0,0,0,0,0,0,0
ENSRNOG00000046004,0,0.065858863,0.093048868,0,0,0,0,0.221745992
ENSRNOG00000057869,0,0,0.466754875,0,0,0,0,0
ENSRNOG00000058503,0,0,0,0.079956407,0,0,0,0
ENSRNOG00000057094,0,0,0,0,0,0,0,0
ENSRNOG00000054590,0,0,0,0.399782037,0,0,0,0
ENSRNOG00000061455,0,0,0,0.15488411,0,0,0,0
ENSRNOG00000053559,0,0.257599858,0,0.077932195,0,0,0,0
ENSRNOG00000059089,0,0.065435334,0,0,0,0,0,0.110159986
ENSRNOG00000013077,0,0,0,0.484457184,0,0,0.407877419,0
ENSRNOG00000053372,0,0,0,0,0,0,0,0
ENSRNOG00000056993,0,0,0,0,0,0,0,0
ENSRNOG00000059135,0,0.198218072,0,0.239869222,0,0,0,0
ENSRNOG00000053382,0,0,0,0.157358297,0,0,0,0
ENSRNOG00000043313,0,0,0,0,0,0,0,0
ENSRNOG00000046596,0,0,0,0.625436787,0,0,0,0
ENSRNOG00000055626,0,0,0,0,0,0,0,0
ENSRNOG00000033369,0,0.13045121,0.552925006,0,0,0,0.398726323,0
ENSRNOG00000030471,0,0,0,0,0,0,0,0.87286002
ENSRNOG00000047343,0,0,0.544203791,0,0,0,0,0
ENSRNOG00000048446,0,0.06419681,0,0.077686352,0,0,0,0.108074939
ENSRNOG00000030032,0,0,0,0,0,0,0,0
ENSRNOG00000032600,0,0.12718993,0.539101881,0.230874127,0,0,0,0
ENSRNOG00000013192,0,0,0,0,0,0,0,0
ENSRNOG00000013198,0,0,0,0,0,0,0,0
ENSRNOG00000031224,0,0,0,0,0,0,0,0
ENSRNOG00000023530,0.197651999,0,0,0.236793976,0,0,0,0.219613819
ENSRNOG00000045761,0,0,0,0.545525362,0,0,0,0.216833897
ENSRNOG00000042397,0,0,0,0.237555371,0,0,0,0.440639946
ENSRNOG00000013208,0,0,0,0,0,0,0,0
ENSRNOG00000050605,0,0,0.090987659,0.311728778,0,0,0,0
ENSRNOG00000032117,0.19453446,0,0,0,0,0,0,0.108074939
ENSRNOG00000013239,9.348723384,4.336044346,3.881115574,2.20933402,16.40002368,14.94696786,13.74405164,14.08714864
ENSRNOG00000056619,0,0,0,0,0,0,0,0
ENSRNOG00000058399,0.362749551,0,0,0,0,0,0,0
ENSRNOG00000057111,0,0,0,0,0,0,0,0
ENSRNOG00000013971,54.58385596,33.79965455,27.32721746,17.12963431,67.95995351,83.23348982,77.76814659,84.44271838
ENSRNOG00000014041,3.037804125,2.080150576,1.699631545,0.879520482,3.980930392,4.242851887,3.319445743,2.404933595
ENSRNOG00000055431,0,0,0,0,0,0,0,0
ENSRNOG00000014183,59.2885617,30.07268132,26.74713188,13.53730783,90.97255088,82.09064467,92.74823874,80.43926336
ENSRNOG00000058581,0,0,0,0.443278323,0,0,0,0
ENSRNOG00000053012,0,0,0,0,0,0,0,0
ENSRNOG00000029732,0,0,0,0,0,0,0,0
ENSRNOG00000013413,16.53179065,10.73343447,11.90236571,6.141290149,30.15272969,30.81737481,28.69636329,24.69094618
ENSRNOG00000013053,0.592955998,0.451561881,0.283551285,0.218579055,0.907941955,1.107922476,0.49074009,0.760201681
ENSRNOG00000056602,0,0,0,0,0,0,0,0
ENSRNOG00000025644,16.1255711,11.95509406,7.981926352,6.52787978,17.14888242,17.43836905,18.27047328,18.04006244
ENSRNOG00000012872,11.08653317,5.072633671,5.834985061,3.639662701,8.664970753,8.260539639,11.15964614,8.388601964
ENSRNOG00000012665,5.479925096,3.761446265,3.117081964,4.726901548,4.654170705,5.191220645,5.158876121,4.992831706
ENSRNOG00000012156,82.41583293,55.01885345,72.51700936,70.48150507,66.50032921,76.64992727,95.58020162,86.49566959
ENSRNOG00000052693,0,0,0,0,0,0,0,0
ENSRNOG00000014840,1.185043831,1.608961923,0.568306521,0.486762434,3.864137153,3.16633862,3.64282907,2.896780228
ENSRNOG00000053853,0,0,0,0,0.369740218,0,0,0
ENSRNOG00000046420,14.35117465,8.112021329,7.684893168,5.277122892,17.53625033,17.42961175,22.5491679,22.57670542
ENSRNOG00000025539,15.54230359,10.65018204,11.88255965,8.795958157,26.51340861,24.68185566,25.53760987,21.52422343
ENSRNOG00000054059,0,0,0,0,0,0,0,0
ENSRNOG00000012036,2.788624199,2.120074846,2.254743985,1.592903724,7.565247473,3.10814428,3.797828285,3.765239329
ENSRNOG00000022273,42.7990329,41.55676404,37.88098968,33.98266655,53.0767016,50.25217656,50.97637592,56.99112697
ENSRNOG00000022308,0,0,0.466250275,0,0,0,0,0
ENSRNOG00000058389,1.018361126,0.336061466,0.7517751,0.1694489,0.337854364,0.927605552,0.85598128,0.707196793
ENSRNOG00000050534,5.806748617,3.429703665,5.828594503,2.599526351,5.865283249,6.176413085,7.486042871,6.472504839
ENSRNOG00000015088,15.2253422,10.870394,8.393470274,5.888963227,36.85154056,34.77293829,35.2860413,29.57829846
ENSRNOG00000042788,7.932324216,3.715423675,3.459796302,2.758993711,21.05320234,19.26773727,25.12141281,15.77938959
ENSRNOG00000032137,0,0,0,0.197012588,0,0,0,0
ENSRNOG00000031086,0,0,0,0,0,0,0,0
ENSRNOG00000017469,84.0681699,26.49146015,29.62583904,39.002227,53.78609643,33.98088278,93.71956551,68.2047576
ENSRNOG00000017619,21.52067237,22.42695905,15.88211255,12.96664482,36.96530229,33.06613473,35.37434839,50.29425371
ENSRNOG00000051262,0.037510598,0,0.104934673,0,0.149335465,0,0,0.291749745
ENSRNOG00000048390,0,0,0,0,0,0,0,0
ENSRNOG00000018107,67.08163398,45.49691015,47.28629072,34.58272897,87.6485805,86.70373213,92.30245092,90.8593616
ENSRNOG00000057614,0,0,0,0,0,0,0,0
ENSRNOG00000018282,22.25756926,9.126767565,10.27472316,12.98065369,25.00404008,20.07325892,34.0829076,23.56761043
ENSRNOG00000059083,0,2.366324275,0,0,0.951579476,0,0.964361339,0
ENSRNOG00000051330,0,0,0,0,0,0,0,0
ENSRNOG00000058025,0,0,0,0,0,0,0,0
ENSRNOG00000027161,22.23321064,23.09799319,19.26049449,21.37469658,19.4876135,21.41857429,22.42569355,21.80628372
ENSRNOG00000012514,33.10291347,23.67491649,27.76385585,17.62597456,44.42564025,44.38311456,42.05442146,45.84129876
ENSRNOG00000058035,0,0,0,0,0,0,0,0
ENSRNOG00000021811,0,0,0,0,0,0,0.311785997,0
ENSRNOG00000052861,0,0,0,0.390897992,0,0,0,0
ENSRNOG00000012782,4.185392519,1.568542668,1.760583932,1.265424844,5.974740158,5.403897413,6.516665555,3.462162016
ENSRNOG00000058965,0,0,0,0,0,0,0,0
ENSRNOG00000053293,0,0,0,0,0,0,0,0
ENSRNOG00000057279,0,0.246885132,0.09966066,0.12804111,0,0,0,0
ENSRNOG00000027770,18.13360677,8.227016922,7.862998162,4.538647463,38.9593464,32.45283957,33.88833369,35.61238942
ENSRNOG00000035472,0,0,0,0,0,0,0,0
ENSRNOG00000017878,0.061667424,0,0,0,0.245507505,0,0,0
ENSRNOG00000046395,0,0.153010442,0,0.55548662,0,0,0,0
ENSRNOG00000014215,25.74393647,16.11478154,14.10091044,8.896202387,41.06475208,34.08823008,37.94577303,35.77603683
ENSRNOG00000030572,11.26645793,6.537953357,8.296342278,4.871592873,13.81512235,13.55323707,14.53522512,14.33576295
ENSRNOG00000057516,0,0,0,0,0,0,0,0
ENSRNOG00000024620,1.257568309,0.614815371,0.868643514,0.148801048,4.57390618,1.640461648,3.883666662,1.086789836
ENSRNOG00000054785,0,0,0,0,0,0,0,0
ENSRNOG00000036615,0.106814244,0.352489413,0.298809356,0,1.133983855,0.259453439,0.718259889,0.35604827
ENSRNOG00000052937,0,0,0,0,0,0,0,0
ENSRNOG00000014891,19.30004897,12.12607752,13.13300822,5.462285099,30.15004443,29.5640366,37.25842663,29.75189317
ENSRNOG00000056231,0,0,0,0,0,0,0,0
ENSRNOG00000014928,21.2594297,9.204943574,4.967763051,3.291571356,45.51993261,40.77443658,39.54117276,39.0064212
ENSRNOG00000061147,5.515120837,1.657823878,0.865618132,0.523351031,11.15943203,9.549847007,9.253086899,8.554826854
ENSRNOG00000054622,0,0,0,0,0,0,0,0
ENSRNOG00000015030,19.40306355,10.44089937,8.621937612,4.206336826,50.07890667,47.32270791,49.97938873,40.12615231
ENSRNOG00000015213,18.70809484,17.68273481,16.36823688,18.35463718,17.31732087,15.98893965,14.28843992,17.96391688
ENSRNOG00000015232,6.149659986,3.23435888,2.95684688,2.481417205,8.628466664,5.601606936,9.304350538,8.149741072
ENSRNOG00000051051,11.46532821,10.55666686,6.863546514,4.465568415,21.03813353,18.7382157,19.41708722,17.92935956
ENSRNOG00000025476,1.157934293,0.705454016,1.411995296,1.209393595,2.777769071,2.001301659,3.294243477,1.385565472
ENSRNOG00000015406,19.70534755,10.53347588,7.23864497,5.246153861,34.79463755,35.5358332,35.84605802,26.65988037
ENSRNOG00000015516,5.179783606,4.943227237,4.471098458,2.180332273,4.876709798,6.078356977,5.177558609,6.571962231
ENSRNOG00000015894,8.055424311,3.310239984,2.826773739,1.645852192,10.99506591,10.4142265,13.16975096,8.013811968
ENSRNOG00000062156,0,0,0,0,0,0,0,0
ENSRNOG00000062136,0,0,0,0,0,0,0,0
ENSRNOG00000062078,0,0,0,0,0,0,0,0
ENSRNOG00000053785,0,0,0,0,0,0,0,0
ENSRNOG00000062086,0,0,0,0,0,0,0,0
ENSRNOG00000016023,25.99983889,15.4709872,11.84884825,5.876312062,42.99329309,41.69977543,38.76677001,37.95230582
ENSRNOG00000016075,0,0,0,0,0,0,0,0
ENSRNOG00000016284,0.038638737,0.076505221,0.072060402,0.401184781,0.205102343,0.375416338,0.259821664,0.171728099
ENSRNOG00000016301,0.555562376,0.183336836,0.222023941,0,0,0,0,0.264554099
ENSRNOG00000058592,0,0,0,0,0,0,0,0
ENSRNOG00000051821,0,0,0,0,0,0,0,0
ENSRNOG00000059909,0.382236098,0,0.475241327,0.203525401,0,0,0,0
ENSRNOG00000011931,20.83674823,11.66939691,8.467298493,5.056014391,48.71452781,45.70392427,47.95407978,38.96261131
ENSRNOG00000055788,0,0,0,0,0,0,0,0
ENSRNOG00000061802,0,0,0,0,0,0,0,1.442516032
ENSRNOG00000057920,0,0,0,0,0,0,0,0
ENSRNOG00000053506,0,0,0,0,0,0,0,0
ENSRNOG00000053314,0,0,0,0,0,0,0,0
ENSRNOG00000027491,18.21869016,10.05905959,8.53222994,4.410729581,32.6193758,30.41193698,30.43622601,25.74745473
ENSRNOG00000012566,0.01778526,0.070430109,0.049753683,0.014204907,0.283223424,0.021600334,0,0
ENSRNOG00000012574,8.279422632,4.647928299,5.102610393,4.48446863,11.68181285,15.89219046,18.55800293,13.53471833
ENSRNOG00000052384,0.998540227,0.599128227,0.338591956,0.362510895,1.445579027,0.220497231,1.464996421,0.302588618
ENSRNOG00000014486,6.219859633,3.562307564,3.54707767,2.771259313,8.049426383,10.02006442,8.883431919,7.796260066
ENSRNOG00000051537,0,0,0,0,0,0,0,0
ENSRNOG00000052832,0,0,0,0,0,0,0,0
ENSRNOG00000051883,0,0,0,0,0,0,0,0
ENSRNOG00000014768,5.764849976,3.717859486,3.317550035,2.604733735,8.437134687,9.081886743,9.746643449,5.270731657
ENSRNOG00000058301,10.37395913,23.01305646,16.12267307,34.75338877,4.206514878,5.249688743,20.15244817,4.482584867
ENSRNOG00000059944,0,0,0.65099095,0,0,0.423937129,0,0
ENSRNOG00000053193,0,0,0,0,0,0,0,0
ENSRNOG00000014816,12.22133217,6.629252078,6.482487444,4.445824314,25.41091316,24.45773683,23.88902807,18.08739179
ENSRNOG00000053929,30.25738081,47.21480385,38.69441536,57.65380057,26.09951276,19.16136391,11.91707272,10.80623138
ENSRNOG00000015137,2.092507393,1.746640154,0.860841326,0.933941909,3.920279516,2.317128085,1.820929794,2.735309842
ENSRNOG00000015268,7.529917005,6.276488325,4.812193629,3.1884932,10.55251555,13.04759482,10.73790973,9.700920318
ENSRNOG00000010967,22.34137598,18.28539615,18.69784221,14.51561859,26.55466989,26.80806709,26.93910281,29.75189317
ENSRNOG00000052506,45.7683344,29.51288608,39.89864914,23.80957817,57.24629967,61.33626855,70.16071525,62.05724481
ENSRNOG00000015491,5.30805072,3.503337392,3.669007984,4.447013673,5.319986056,5.590117997,9.78447516,6.640233562
